	"names"	"clusters"
"1007"	"HPGD"	1
"1008"	"HPN"	1
"1009"	"HPRT1"	20
"1010"	"HPSE2"	19
"1011"	"HS2ST1"	20
"1012"	"HSBP1L1"	7
"1013"	"HSD17B11"	4
"1014"	"HSD17B2"	20
"1015"	"HSD17B8"	7
"1016"	"HSDL1"	6
"1017"	"HSP90AB1"	2
"1018"	"HSP90B1"	20
"1019"	"HSPA12A"	19
"1020"	"HSPA12B"	7
"1021"	"HSPA1A"	4
"1022"	"HSPA1B"	4
"1023"	"HSPA2"	20
"1024"	"HSPA5"	20
"1025"	"HSPA6"	18
"1026"	"HSPA8"	20
"1027"	"HSPB1"	11
"1028"	"HSPB11"	14
"1029"	"HSPB6"	13
"1030"	"HSPB7"	10
"1031"	"HSPE1"	7
"1032"	"HSPG2"	9
"1033"	"HTR2B"	20
"1034"	"HTRA1"	3
"1035"	"HTRA3"	3
"1036"	"ICA1"	20
"1037"	"ID1"	3
"1038"	"ID2"	4
"1039"	"ID3"	17
"1040"	"ID4"	4
"1041"	"IDH2"	14
"1042"	"IDH3A"	20
"1043"	"IDI1"	6
"1044"	"IER2"	14
"1045"	"IER3"	19
"1046"	"IER5"	2
"1047"	"IFI16"	13
"1048"	"IFI27L2"	14
"1049"	"IFIT1"	7
"1050"	"IFITM1"	20
"1051"	"IFITM2"	7
"1052"	"IFITM3"	5
"1053"	"IFNGR1"	20
"1054"	"IGBP1"	2
"1055"	"IGDCC3"	4
"1056"	"IGF1"	20
"1057"	"IGF2"	4
"1058"	"IGFBP2"	13
"1059"	"IGFBP3"	8
"1060"	"IGFBP4"	4
"1061"	"IGFBP5"	8
"1062"	"IGFBP6"	12
"1063"	"IGFBP7"	10
"1064"	"IGLON5"	6
"1065"	"IKBIP"	20
"1066"	"IL11RA"	7
"1067"	"IL17B"	10
"1068"	"IL6ST"	17
"1069"	"ILK"	13
"1070"	"ILVBL"	18
"1071"	"IMPA2"	19
"1072"	"IMPDH1"	7
"1073"	"INA"	1
"1074"	"INADL"	20
"1075"	"ING2"	3
"1076"	"INIP"	14
"1077"	"INPP1"	3
"1078"	"INSC"	6
"1079"	"INSM1"	2
"1080"	"INSR"	2
"1081"	"INTU"	5
"1082"	"IQGAP1"	3
"1083"	"IQGAP2"	20
"1084"	"IQGAP3"	14
"1085"	"IRF1"	2
"1086"	"IRF2BP1"	2
"1087"	"IRF2BP2"	2
"1088"	"IRF8"	20
"1089"	"IRS1"	3
"1090"	"ISL1"	15
"1091"	"ISLR"	20
"1092"	"ISOC1"	19
"1093"	"ISYNA1"	3
"1094"	"ITFG1"	20
"1095"	"ITGA1"	4
"1096"	"ITGA3"	20
"1097"	"ITGA5"	19
"1098"	"ITGA8"	14
"1099"	"ITGA9"	3
"1100"	"ITGAE"	13
"1101"	"ITGB1"	9
"1102"	"ITGB5"	3
"1103"	"ITM2B"	20
"1104"	"ITM2C"	1
"1105"	"ITPR2"	4
"1106"	"ITPRIPL2"	14
"1107"	"ITSN1"	7
"1108"	"IVNS1ABP"	3
"1109"	"JADE1"	14
"1110"	"JAG1"	13
"1111"	"JARID2"	6
"1112"	"JOSD2"	6
"1113"	"JPH2"	13
"1114"	"JPH4"	16
"1115"	"JUN"	7
"1116"	"JUNB"	14
"1117"	"KCNB1"	1
"1118"	"KCND3"	5
"1119"	"KCNE4"	3
"1120"	"KCNE5"	18
"1121"	"KCNH2"	20
"1122"	"KCNIP4"	11
"1123"	"KCNJ8"	6
"1124"	"KCNK3"	14
"1125"	"KCNK6"	3
"1126"	"KCNMB1"	11
"1127"	"KCNQ1OT1"	7
"1128"	"KCNS3"	18
"1129"	"KCTD12"	10
"1130"	"KCTD15"	14
"1131"	"KCTD3"	13
"1132"	"KDELR2"	20
"1133"	"KHDRBS3"	2
"1134"	"KIAA0101"	17
"1135"	"KIAA0232"	2
"1136"	"KIAA1217"	13
"1137"	"KIAA1524"	13
"1138"	"KIAA1551"	7
"1139"	"KIAA1958"	5
"1140"	"KIF11"	14
"1141"	"KIF14"	3
"1142"	"KIF1A"	14
"1143"	"KIF1C"	20
"1144"	"KIF20B"	20
"1145"	"KIF21A"	6
"1146"	"KIF23"	9
"1147"	"KIF26A"	3
"1148"	"KIF26B"	7
"1149"	"KIF4A"	20
"1150"	"KIF5B"	9
"1151"	"KIF5C"	13
"1152"	"KIFC1"	20
"1153"	"KITLG"	13
"1154"	"KLC1"	14
"1155"	"KLF10"	20
"1156"	"KLF2"	20
"1157"	"KLF3"	6
"1158"	"KLF5"	1
"1159"	"KLF7"	19
"1160"	"KLHDC8B"	13
"1161"	"KLHL23"	16
"1162"	"KLHL24"	7
"1163"	"KLHL42"	6
"1164"	"KLK11"	1
"1165"	"KPNA2"	9
"1166"	"KPNA4"	13
"1167"	"KREMEN1"	1
"1168"	"KRT13"	19
"1169"	"KRT17"	1
"1170"	"KRT18"	12
"1171"	"KRT19"	12
"1172"	"KRT8"	3
"1173"	"KRTCAP3"	1
"1174"	"L1TD1"	15
"1175"	"LAMA4"	10
"1176"	"LAMA5"	20
"1177"	"LAMB1"	17
"1178"	"LAMB2"	20
"1179"	"LAMC1"	9
"1180"	"LAMP1"	20
"1181"	"LAMP5"	20
"1182"	"LANCL2"	14
"1183"	"LAPTM4A"	4
"1184"	"LARP6"	14
"1185"	"LAYN"	3
"1186"	"LBH"	2
"1187"	"LCA5"	14
"1188"	"LDB2"	4
"1189"	"LDHA"	10
"1190"	"LGALS1"	10
"1191"	"LGALS2"	1
"1192"	"LGALS3"	1
"1193"	"LGALS3BP"	20
"1194"	"LGR4"	2
"1195"	"LHFP"	20
"1196"	"LHFPL2"	1
"1197"	"LIFR"	3
"1198"	"LIG1"	14
"1199"	"LIMCH1"	10
"1200"	"LIMD1"	18
"1201"	"LIMS2"	19
"1202"	"LIN28B"	3
"1203"	"LIN7C"	2
"1204"	"LINC00152"	17
"1205"	"LINC00324"	2
"1206"	"LINC00493"	7
"1207"	"LINC00632"	3
"1208"	"LINC00672"	20
"1209"	"LINC00682"	14
"1210"	"LINC00685"	16
"1211"	"LINC00847"	2
"1212"	"LINC00936"	2
"1213"	"LINC01082"	8
"1214"	"LINC01116"	7
"1215"	"LINC01473"	7
"1216"	"LINGO1"	6
"1217"	"LITAF"	18
"1218"	"LIX1"	4
"1219"	"LIX1L"	13
"1220"	"LMAN2L"	7
"1221"	"LMCD1"	17
"1222"	"LMF2"	20
"1223"	"LMNA"	10
"1224"	"LMNB2"	13
"1225"	"LMO3"	3
"1226"	"LMO4"	18
"1227"	"LMO7"	3
"1228"	"LMOD1"	6
"1229"	"LOX"	9
"1230"	"LOXL2"	4
"1231"	"LOXL4"	1
"1232"	"LPAR2"	7
"1233"	"LPAR6"	2
"1234"	"LPP"	11
"1235"	"LRAT"	13
"1236"	"LRBA"	16
"1237"	"LRCH1"	2
"1238"	"LRIG1"	7
"1239"	"LRIG2"	7
"1240"	"LRIG3"	7
"1241"	"LRP1"	14
"1242"	"LRPAP1"	1
"1243"	"LRR1"	14
"1244"	"LRRC17"	5
"1245"	"LRRC32"	3
"1246"	"LRRC4C"	7
"1247"	"LRRC61"	18
"1248"	"LRRC7"	2
"1249"	"LRRN3"	4
"1250"	"LSAMP"	18
"1251"	"LSP1"	1
"1252"	"LTA4H"	18
"1253"	"LTBP1"	19
"1254"	"LTBP3"	15
"1255"	"LTBP4"	14
"1256"	"LUM"	17
"1257"	"LXN"	20
"1258"	"LY6E"	20
"1259"	"LY6H"	4
"1260"	"LYRM4"	18
"1261"	"MAB21L1"	11
"1262"	"MAB21L2"	11
"1263"	"MACROD1"	7
"1264"	"MAD1L1"	7
"1265"	"MAD2L1"	20
"1266"	"MAD2L2"	14
"1267"	"MAF"	4
"1268"	"MAGED1"	20
"1269"	"MAGED2"	20
"1270"	"MAGI1"	3
"1271"	"MAL2"	1
"1272"	"MALL"	14
"1273"	"MAMDC2"	1
"1274"	"MAML2"	3
"1275"	"MAN1A1"	20
"1276"	"MAN2A1"	14
"1277"	"MANF"	20
"1278"	"MAOA"	20
"1279"	"MAP1A"	13
"1280"	"MAP1B"	11
"1281"	"MAP1LC3A"	9
"1282"	"MAP2"	20
"1283"	"MAP2K2"	2
"1284"	"MAP4"	9
"1285"	"MAP4K3"	2
"1286"	"MAP4K4"	13
"1287"	"MAP4K5"	14
"1288"	"MAPK10"	13
"1289"	"MAPK8IP1"	1
"1290"	"MAPRE2"	13
"1291"	"MARCH3"	15
"1292"	"MARCH6"	7
"1293"	"MARCKS"	6
"1294"	"MAST4"	3
"1295"	"MATN2"	9
"1296"	"MBOAT2"	2
"1297"	"MBP"	5
"1298"	"MCM3"	14
"1299"	"MCM4"	14
"1300"	"MDFIC"	13
"1301"	"MDH1"	6
"1302"	"MDM1"	6
"1303"	"MED21"	13
"1304"	"MED6"	5
"1305"	"MEF2C"	14
"1306"	"MEG3"	10
"1307"	"MEIS2"	18
"1308"	"MEIS3"	16
"1309"	"MELK"	20
"1310"	"MEOX2"	2
"1311"	"MESDC1"	6
"1312"	"MESDC2"	1
"1313"	"MEST"	4
"1314"	"METRN"	6
"1315"	"METTL18"	7
"1316"	"METTL7A"	20
"1317"	"MEX3A"	13
"1318"	"MEX3B"	8
"1319"	"MFAP2"	7
"1320"	"MFAP4"	15
"1321"	"MFGE8"	4
"1322"	"MFI2_AS1"	2
"1323"	"MGLL"	6
"1324"	"MGP"	12
"1325"	"MGST3"	9
"1326"	"MIAT"	14
"1327"	"MICAL1"	6
"1328"	"MICAL2"	1
"1329"	"MICU1"	2
"1330"	"MID1"	2
"1331"	"MID1IP1"	16
"1332"	"MIDN"	2
"1333"	"MIEN1"	19
"1334"	"MIF"	6
"1335"	"MIR4435_2HG"	17
"1336"	"MIR4458HG"	6
"1337"	"MISP"	1
"1338"	"MITF"	7
"1339"	"MKI67"	4
"1340"	"MKL2"	3
"1341"	"MLLT11"	6
"1342"	"MLLT3"	18
"1343"	"MLLT4"	4
"1344"	"MLLT6"	2
"1345"	"MMADHC"	7
"1346"	"MME"	3
"1347"	"MMP11"	14
"1348"	"MMP14"	20
"1349"	"MMP15"	13
"1350"	"MMP2"	14
"1351"	"MMP23B"	4
"1352"	"MN1"	20
"1353"	"MND1"	7
"1354"	"MNS1"	14
"1355"	"MOB3B"	14
"1356"	"MORN2"	14
"1357"	"MOXD1"	6
"1358"	"MPDZ"	20
"1359"	"MPHOSPH6"	14
"1360"	"MPHOSPH9"	20
"1361"	"MPP1"	20
"1362"	"MPZ"	13
"1363"	"MRAS"	14
"1364"	"MRC2"	15
"1365"	"MRGPRF"	6
"1366"	"MROH8"	6
"1367"	"MRPL22"	15
"1368"	"MRVI1"	5
"1369"	"MSL3"	16
"1370"	"MSLN"	1
"1371"	"MSN"	9
"1372"	"MSRA"	20
"1373"	"MSRB2"	19
"1374"	"MSRB3"	6
"1375"	"MT1E"	3
"1376"	"MT1G"	1
"1377"	"MT1H"	1
"1378"	"MT1X"	20
"1379"	"MT2A"	3
"1380"	"MTA2"	2
"1381"	"MTCL1"	6
"1382"	"MTHFD1L"	3
"1383"	"MTMR12"	16
"1384"	"MTMR2"	6
"1385"	"MTPN"	20
"1386"	"MTSS1"	6
"1387"	"MTTP"	1
"1388"	"MTUS1"	4
"1389"	"MT_CO1"	20
"1390"	"MT_CO2"	20
"1391"	"MT_CO3"	6
"1392"	"MT_CYB"	6
"1393"	"MT_ND1"	6
"1394"	"MT_ND2"	13
"1395"	"MT_ND3"	16
"1396"	"MT_ND4"	13
"1397"	"MT_ND4L"	7
"1398"	"MT_ND5"	13
"1399"	"MT_ND6"	14
"1400"	"MVD"	16
"1401"	"MXD3"	20
"1402"	"MXRA5"	20
"1403"	"MXRA8"	4
"1404"	"MYADM"	14
"1405"	"MYC"	2
"1406"	"MYCBP2"	13
"1407"	"MYDGF"	20
"1408"	"MYEF2"	13
"1409"	"MYEOV2"	7
"1410"	"MYH10"	14
"1411"	"MYH11"	11
"1412"	"MYH9"	14
"1413"	"MYL12A"	9
"1414"	"MYL12B"	20
"1415"	"MYL4"	2
"1416"	"MYL6"	11
"1417"	"MYL9"	11
"1418"	"MYLK"	11
"1419"	"MYO1C"	9
"1420"	"MYO3B"	1
"1421"	"MYO6"	17
"1422"	"MYO9A"	14
"1423"	"MYO9B"	14
"1424"	"MYOCD"	6
"1425"	"MYOF"	9
"1426"	"MZT1"	20
"1427"	"MZT2B"	1
"1428"	"N4BP2L1"	18
"1429"	"N4BP2L2"	7
"1430"	"NAALAD2"	2
"1431"	"NACA2"	2
"1432"	"NAGK"	20
"1433"	"NAIP"	2
"1434"	"NAP1L1"	2
"1435"	"NAP1L3"	20
"1436"	"NASP"	14
"1437"	"NAV1"	3
"1438"	"NBEA"	13
"1439"	"NBEAL1"	18
"1440"	"NBL1"	15
"1441"	"NBPF9"	14
"1442"	"NCAM1"	6
"1443"	"NCAPD3"	20
"1444"	"NCAPG"	20
"1445"	"NCBP2"	7
"1446"	"NCBP3"	14
"1447"	"NCOA7"	6
"1448"	"NCOR2"	2
"1449"	"NDC80"	3
"1450"	"NDFIP1"	20
"1451"	"NDN"	15
"1452"	"NDRG1"	20
"1453"	"NDRG2"	7
"1454"	"NDST3"	3
"1455"	"NDUFA1"	7
"1456"	"NDUFA4"	9
"1457"	"NDUFA4L2"	20
"1458"	"NDUFA6"	14
"1459"	"NDUFC2"	20
"1460"	"NEAT1"	20
"1461"	"NEDD4L"	6
"1462"	"NEFL"	10
"1463"	"NEFM"	11
"1464"	"NEK2"	4
"1465"	"NEK9"	18
"1466"	"NENF"	20
"1467"	"NES"	6
"1468"	"NETO2"	3
"1469"	"NEXN"	6
"1470"	"NFE2L1"	14
"1471"	"NFIA"	10
"1472"	"NFIB"	11
"1473"	"NFIC"	20
"1474"	"NFIX"	1
"1475"	"NFKBIZ"	14
"1476"	"NGFR"	13
"1477"	"NID1"	9
"1478"	"NID2"	20
"1479"	"NIN"	14
"1480"	"NINL"	18
"1481"	"NIT1"	20
"1482"	"NKAIN4"	16
"1483"	"NKD1"	13
"1484"	"NKX2_3"	7
"1485"	"NKX3_2"	4
"1486"	"NLGN1"	19
"1487"	"NLGN4X"	16
"1488"	"NLN"	14
"1489"	"NMI"	7
"1490"	"NNAT"	16
"1491"	"NOB1"	7
"1492"	"NOG"	19
"1493"	"NOL4L"	2
"1494"	"NOTCH3"	3
"1495"	"NPC2"	4
"1496"	"NPDC1"	4
"1497"	"NPM1"	18
"1498"	"NPNT"	9
"1499"	"NPR3"	4
"1500"	"NR1H4"	1
"1501"	"NR2F1"	4
"1502"	"NR2F1_AS1"	4
"1503"	"NR2F2"	2
"1504"	"NR3C1"	9
"1505"	"NR4A1"	19
"1506"	"NR4A2"	20
"1507"	"NRBP1"	7
"1508"	"NRBP2"	20
"1509"	"NREP"	14
"1510"	"NRG1"	6
"1511"	"NRP1"	4
"1512"	"NRP2"	10
"1513"	"NRTN"	16
"1514"	"NRXN1"	2
"1515"	"NRXN2"	20
"1516"	"NRXN3"	11
"1517"	"NSD1"	2
"1518"	"NSG1"	19
"1519"	"NSRP1"	14
"1520"	"NT5DC2"	3
"1521"	"NT5DC3"	2
"1522"	"NTF3"	2
"1523"	"NTM"	2
"1524"	"NTN1"	16
"1525"	"NTRK2"	2
"1526"	"NUCB1"	20
"1527"	"NUCB2"	20
"1528"	"NUDT1"	14
"1529"	"NUDT11"	6
"1530"	"NUDT3"	6
"1531"	"NUDT4"	2
"1532"	"NUF2"	3
"1533"	"NUPR1"	1
"1534"	"NUSAP1"	9
"1535"	"OAF"	5
"1536"	"OAT"	1
"1537"	"OAZ1"	9
"1538"	"OCIAD2"	18
"1539"	"OGN"	10
"1540"	"OLFML1"	9
"1541"	"OLFML2A"	20
"1542"	"OLFML2B"	9
"1543"	"OLFML3"	2
"1544"	"OPN3"	3
"1545"	"ORAI1"	2
"1546"	"ORAI3"	4
"1547"	"OS9"	15
"1548"	"OSBPL10"	20
"1549"	"OSBPL6"	16
"1550"	"OSBPL9"	7
"1551"	"OSR1"	20
"1552"	"OSR2"	1
"1553"	"OTUD6B_AS1"	6
"1554"	"OVOS2"	2
"1555"	"OXCT1"	14
"1556"	"P2RY1"	11
"1557"	"P3H1"	7
"1558"	"P3H2"	16
"1559"	"P4HA2"	20
"1560"	"P4HB"	9
"1561"	"PAAF1"	2
"1562"	"PABPC1"	2
"1563"	"PACSIN3"	6
"1564"	"PAFAH1B2"	2
"1565"	"PAG1"	6
"1566"	"PAIP1"	2
"1567"	"PALLD"	14
"1568"	"PALM"	2
"1569"	"PAM"	5
"1570"	"PAN3"	7
"1571"	"PAPSS1"	20
"1572"	"PAQR7"	2
"1573"	"PARM1"	4
"1574"	"PARP1"	14
"1575"	"PARP16"	2
"1576"	"PARVA"	20
"1577"	"PAWR"	20
"1578"	"PAXBP1"	2
"1579"	"PBX1"	2
"1580"	"PBX3"	2
"1581"	"PCBD1"	13
"1582"	"PCBP4"	6
"1583"	"PCCB"	13
"1584"	"PCDH17"	5
"1585"	"PCDH18"	18
"1586"	"PCDH7"	20
"1587"	"PCDH9"	2
"1588"	"PCGF5"	3
"1589"	"PCID2"	20
"1590"	"PCM1"	13
"1591"	"PCMTD2"	18
"1592"	"PCNA"	6
"1593"	"PCOLCE"	4
"1594"	"PCP4"	1
"1595"	"PCSK1N"	10
"1596"	"PCSK7"	20
"1597"	"PDCD7"	2
"1598"	"PDE10A"	2
"1599"	"PDE11A"	1
"1600"	"PDE1A"	18
"1601"	"PDE3A"	4
"1602"	"PDE3B"	4
"1603"	"PDE4D"	2
"1604"	"PDE5A"	18
"1605"	"PDE6D"	20
"1606"	"PDE8B"	2
"1607"	"PDGFC"	11
"1608"	"PDGFRA"	11
"1609"	"PDGFRB"	3
"1610"	"PDHB"	20
"1611"	"PDIA3"	4
"1612"	"PDIA4"	20
"1613"	"PDLIM1"	12
"1614"	"PDLIM2"	17
"1615"	"PDLIM3"	11
"1616"	"PDLIM4"	20
"1617"	"PDLIM5"	13
"1618"	"PDLIM7"	11
"1619"	"PDS5B"	6
"1620"	"PDZRN4"	3
"1621"	"PEAR1"	3
"1622"	"PEG10"	6
"1623"	"PEG3"	4
"1624"	"PENK"	4
"1625"	"PEPD"	20
"1626"	"PER2"	5
"1627"	"PERP"	3
"1628"	"PET100"	2
"1629"	"PFKM"	7
"1630"	"PFN1"	6
"1631"	"PGAM1"	9
"1632"	"PGF"	17
"1633"	"PGK1"	9
"1634"	"PGM1"	20
"1635"	"PGM2"	20
"1636"	"PGM2L1"	9
"1637"	"PGM3"	5
"1638"	"PGM5"	13
"1639"	"PGRMC1"	16
"1640"	"PHACTR2"	7
"1641"	"PHF19"	9
"1642"	"PHF6"	2
"1643"	"PHGDH"	7
"1644"	"PHGR1"	1
"1645"	"PHKG1"	1
"1646"	"PHLDB1"	20
"1647"	"PHLDB2"	13
"1648"	"PHOX2B"	19
"1649"	"PHPT1"	20
"1650"	"PHTF1"	13
"1651"	"PHYH"	15
"1652"	"PIAS3"	2
"1653"	"PIEZO1"	6
"1654"	"PIEZO2"	16
"1655"	"PIGT"	20
"1656"	"PIGU"	5
"1657"	"PIK3C2A"	20
"1658"	"PIM1"	3
"1659"	"PIN1"	13
"1660"	"PIP4K2A"	19
"1661"	"PITX1"	18
"1662"	"PITX2"	4
"1663"	"PJA1"	15
"1664"	"PKDCC"	14
"1665"	"PKIA"	13
"1666"	"PKIG"	3
"1667"	"PKM"	19
"1668"	"PKNOX1"	16
"1669"	"PLA2G2A"	14
"1670"	"PLA2G4A"	16
"1671"	"PLAC9"	4
"1672"	"PLAGL1"	7
"1673"	"PLAT"	12
"1674"	"PLCB1"	2
"1675"	"PLCG2"	1
"1676"	"PLCL1"	2
"1677"	"PLCXD1"	6
"1678"	"PLD3"	7
"1679"	"PLEKHA1"	6
"1680"	"PLEKHA5"	7
"1681"	"PLEKHH2"	14
"1682"	"PLEKHO1"	6
"1683"	"PLK1"	9
"1684"	"PLK2"	7
"1685"	"PLK3"	2
"1686"	"PLK4"	20
"1687"	"PLLP"	1
"1688"	"PLN"	1
"1689"	"PLOD1"	1
"1690"	"PLOD2"	20
"1691"	"PLP1"	11
"1692"	"PLP2"	20
"1693"	"PLPP1"	20
"1694"	"PLS3"	20
"1695"	"PLSCR1"	20
"1696"	"PLSCR5"	3
"1697"	"PLTP"	3
"1698"	"PLXNA2"	3
"1699"	"PLXNB2"	3
"1700"	"PLXND1"	15
"1701"	"PMEPA1"	14
"1702"	"PNCK"	20
"1703"	"PNMA1"	11
"1704"	"PNRC2"	7
"1705"	"PODXL"	3
"1706"	"PODXL2"	5
"1707"	"POLB"	4
"1708"	"POLE4"	14
"1709"	"POLR1E"	7
"1710"	"POLR2L"	7
"1711"	"PON2"	9
"1712"	"POPDC2"	9
"1713"	"POSTN"	12
"1714"	"PPA1"	6
"1715"	"PPARA"	1
"1716"	"PPDPF"	19
"1717"	"PPIB"	20
"1718"	"PPIC"	9
"1719"	"PPP1CB"	13
"1720"	"PPP1R12B"	10
"1721"	"PPP1R14A"	14
"1722"	"PPP1R16A"	20
"1723"	"PPP1R1A"	13
"1724"	"PPP1R21"	20
"1725"	"PPP1R3C"	3
"1726"	"PPP1R9A"	2
"1727"	"PPP2CB"	14
"1728"	"PPP2R1A"	20
"1729"	"PPP2R2B"	1
"1730"	"PPP3CA"	18
"1731"	"PRADC1"	9
"1732"	"PRAF2"	15
"1733"	"PRC1"	3
"1734"	"PRCD"	3
"1735"	"PRCP"	7
"1736"	"PRDM2"	7
"1737"	"PRDM6"	2
"1738"	"PRDX4"	20
"1739"	"PRDX6"	7
"1740"	"PRICKLE2"	13
"1741"	"PRKACB"	13
"1742"	"PRKAR2B"	6
"1743"	"PRKCA"	3
"1744"	"PRKCDBP"	10
"1745"	"PRKG1"	20
"1746"	"PRL"	2
"1747"	"PRMT2"	13
"1748"	"PRMT9"	20
"1749"	"PRNP"	13
"1750"	"PROCR"	4
"1751"	"PRPH"	9
"1752"	"PRPSAP2"	7
"1753"	"PRR11"	3
"1754"	"PRRC2B"	2
"1755"	"PRSS23"	4
"1756"	"PRSS35"	3
"1757"	"PRSS8"	1
"1758"	"PRTG"	18
"1759"	"PRUNE2"	19
"1760"	"PSAP"	20
"1761"	"PSD"	13
"1762"	"PSD3"	20
"1763"	"PSIP1"	14
"1764"	"PSMB8"	16
"1765"	"PSMC2"	20
"1766"	"PSMC3IP"	19
"1767"	"PSMD1"	20
"1768"	"PSMD3"	20
"1769"	"PSME1"	16
"1770"	"PSMG1"	20
"1771"	"PSRC1"	20
"1772"	"PTCH1"	10
"1773"	"PTCHD1"	3
"1774"	"PTGER3"	4
"1775"	"PTGIR"	1
"1776"	"PTGIS"	3
"1777"	"PTGR1"	6
"1778"	"PTGS2"	19
"1779"	"PTK7"	7
"1780"	"PTMS"	13
"1781"	"PTN"	11
"1782"	"PTP4A1"	6
"1783"	"PTP4A2"	2
"1784"	"PTPDC1"	2
"1785"	"PTPRF"	20
"1786"	"PTPRK"	14
"1787"	"PTPRS"	7
"1788"	"PTRF"	9
"1789"	"PTS"	14
"1790"	"PTTG1"	9
"1791"	"PTX3"	20
"1792"	"PURB"	13
"1793"	"PUS3"	7
"1794"	"PVRL2"	20
"1795"	"PXDN"	17
"1796"	"PXK"	3
"1797"	"PXMP2"	20
"1798"	"PXN"	14
"1799"	"PYCARD"	1
"1800"	"PYGL"	14
"1801"	"QPRT"	18
"1802"	"QSOX1"	10
"1803"	"R3HCC1"	20
"1804"	"R3HDM2"	2
"1805"	"RAB11FIP1"	9
"1806"	"RAB27B"	10
"1807"	"RAB2B"	2
"1808"	"RAB31"	4
"1809"	"RAB32"	17
"1810"	"RAB38"	2
"1811"	"RAB3C"	13
"1812"	"RAB3IP"	1
"1813"	"RAB9B"	20
"1814"	"RABAC1"	20
"1815"	"RABGAP1"	7
"1816"	"RAC2"	18
"1817"	"RAC3"	2
"1818"	"RAD51AP1"	20
"1819"	"RAI1"	6
"1820"	"RAI14"	3
"1821"	"RAI2"	7
"1822"	"RALGPS2"	14
"1823"	"RAMP1"	16
"1824"	"RAMP2"	18
"1825"	"RANBP1"	14
"1826"	"RANBP6"	20
"1827"	"RAP1A"	6
"1828"	"RAP1B"	14
"1829"	"RAP2A"	4
"1830"	"RARA"	13
"1831"	"RARB"	4
"1832"	"RARRES1"	1
"1833"	"RARRES2"	10
"1834"	"RARRES3"	16
"1835"	"RASA4"	2
"1836"	"RASGEF1B"	6
"1837"	"RASL10B"	2
"1838"	"RASL11B"	2
"1839"	"RASL12"	2
"1840"	"RASSF7"	7
"1841"	"RBBP7"	14
"1842"	"RBL1"	14
"1843"	"RBM38"	2
"1844"	"RBM41"	7
"1845"	"RBMX"	7
"1846"	"RBMXL1"	2
"1847"	"RBP1"	11
"1848"	"RBPJ"	7
"1849"	"RCAN1"	6
"1850"	"RCBTB2"	2
"1851"	"RCCD1"	1
"1852"	"RCN1"	20
"1853"	"RCN2"	20
"1854"	"RCN3"	20
"1855"	"RCOR2"	2
"1856"	"RDH10"	11
"1857"	"RDH11"	16
"1858"	"RDX"	6
"1859"	"REEP1"	13
"1860"	"REEP5"	1
"1861"	"REEP6"	1
"1862"	"RERG"	4
"1863"	"RET"	2
"1864"	"REV3L"	19
"1865"	"REXO2"	3
"1866"	"RFK"	16
"1867"	"RFNG"	1
"1868"	"RFTN1"	4
"1869"	"RFXANK"	14
"1870"	"RGMA"	10
"1871"	"RGP1"	14
"1872"	"RGS10"	12
"1873"	"RGS16"	15
"1874"	"RGS17"	13
"1875"	"RGS2"	11
"1876"	"RGS5"	10
"1877"	"RHEB"	13
"1878"	"RHOBTB3"	5
"1879"	"RHOC"	4
"1880"	"RHOJ"	6
"1881"	"RHOQ"	13
"1882"	"RHOU"	17
"1883"	"RIMKLB"	6
"1884"	"RIMS1"	11
"1885"	"RMI2"	3
"1886"	"RNASEH1"	14
"1887"	"RNASET2"	20
"1888"	"RNF115"	20
"1889"	"RNF13"	7
"1890"	"RNF150"	13
"1891"	"RNF175"	4
"1892"	"RNF207"	2
"1893"	"RNF24"	2
"1894"	"RNF38"	16
"1895"	"RNH1"	20
"1896"	"RNMT"	2
"1897"	"ROBO2"	3
"1898"	"ROR1"	4
"1899"	"RP11_12G12_7"	6
"1900"	"RP11_14N7_2"	20
"1901"	"RP11_161M6_2"	2
"1902"	"RP11_195F19_5"	6
"1903"	"RP11_219A15_1"	7
"1904"	"RP11_25K19_1"	6
"1905"	"RP11_294J22_6"	2
"1906"	"RP11_345P4_9"	2
"1907"	"RP11_356J5_12"	6
"1908"	"RP11_386I14_4"	7
"1909"	"RP11_394O4_5"	9
"1910"	"RP11_395G23_3"	2
"1911"	"RP11_473M20_16"	2
"1912"	"RP11_499E18_1"	7
"1913"	"RP11_499P20_2"	2
"1914"	"RP11_615I2_2"	2
"1915"	"RP11_620J15_3"	2
"1916"	"RP11_834C11_4"	11
"1917"	"RP11_83A24_2"	18
"1918"	"RP11_983P16_4"	7
"1919"	"RP1_39G22_7"	2
"1920"	"RP3_512B11_3"	3
"1921"	"RP3_525N10_2"	9
"1922"	"RPAP2"	2
"1923"	"RPL17"	18
"1924"	"RPL21"	18
"1925"	"RPL22L1"	2
"1926"	"RPL23"	18
"1927"	"RPL26"	18
"1928"	"RPL30"	18
"1929"	"RPL31"	18
"1930"	"RPL32"	18
"1931"	"RPL34"	18
"1932"	"RPL35"	7
"1933"	"RPL35A"	18
"1934"	"RPL36"	18
"1935"	"RPL36A"	18
"1936"	"RPL37"	18
"1937"	"RPL37A"	18
"1938"	"RPL38"	18
"1939"	"RPL39"	18
"1940"	"RPL41"	18
"1941"	"RPLP2"	18
"1942"	"RPN2"	20
"1943"	"RPPH1"	2
"1944"	"RPRD1B"	5
"1945"	"RPS10"	7
