	"names"	"clusters"
"1000"	"DEAF1"	5
"1001"	"DECR1"	19
"1002"	"DEFB1"	12
"1003"	"DEGS1"	9
"1004"	"DEGS2"	9
"1005"	"DENND1C"	19
"1006"	"DENND3"	9
"1007"	"DENND4C"	14
"1008"	"DENND5A"	3
"1009"	"DENND5B"	19
"1010"	"DENND6B"	3
"1011"	"DENR"	5
"1012"	"DEPDC1"	3
"1013"	"DEPDC1B"	5
"1014"	"DEPTOR"	13
"1015"	"DES"	14
"1016"	"DFNA5"	12
"1017"	"DGAT1"	18
"1018"	"DGAT2"	12
"1019"	"DHDH"	19
"1020"	"DHRS11"	12
"1021"	"DHRS13"	5
"1022"	"DHRS7"	19
"1023"	"DHX15"	4
"1024"	"DHX36"	9
"1025"	"DHX40"	16
"1026"	"DIAPH3"	13
"1027"	"DICER1"	16
"1028"	"DIO3OS"	19
"1029"	"DIP2B"	4
"1030"	"DIS3"	5
"1031"	"DIXDC1"	9
"1032"	"DKK3"	9
"1033"	"DLC1"	19
"1034"	"DLGAP4"	16
"1035"	"DLGAP5"	4
"1036"	"DMAP1"	16
"1037"	"DMBT1"	12
"1038"	"DMD"	8
"1039"	"DMKN"	5
"1040"	"DMRTA1"	16
"1041"	"DMTN"	3
"1042"	"DMWD"	9
"1043"	"DNAH6"	5
"1044"	"DNAJA4"	16
"1045"	"DNAJB1"	8
"1046"	"DNAJB4"	16
"1047"	"DNAJB6"	4
"1048"	"DNAJB9"	4
"1049"	"DNAJC10"	19
"1050"	"DNAJC12"	4
"1051"	"DNAJC13"	13
"1052"	"DNAJC15"	13
"1053"	"DNAJC18"	9
"1054"	"DNAJC21"	3
"1055"	"DNAJC22"	19
"1056"	"DNAJC8"	19
"1057"	"DNALI1"	4
"1058"	"DNASE1"	12
"1059"	"DND1"	9
"1060"	"DNM1L"	9
"1061"	"DNMT3A"	4
"1062"	"DNPEP"	19
"1063"	"DNPH1"	13
"1064"	"DOCK4"	9
"1065"	"DOCK6"	3
"1066"	"DONSON"	7
"1067"	"DPAGT1"	4
"1068"	"DPEP1"	11
"1069"	"DPF2"	4
"1070"	"DPM3"	4
"1071"	"DPP10"	1
"1072"	"DPP10_AS1"	19
"1073"	"DPP4"	14
"1074"	"DPP7"	19
"1075"	"DPPA4"	9
"1076"	"DPYSL2"	4
"1077"	"DPYSL3"	14
"1078"	"DRAP1"	4
"1079"	"DSC2"	16
"1080"	"DSCAML1"	7
"1081"	"DSE"	5
"1082"	"DSG2"	16
"1083"	"DSP"	4
"1084"	"DSTN"	4
"1085"	"DSTYK"	4
"1086"	"DTX3"	4
"1087"	"DTX3L"	13
"1088"	"DUSP1"	8
"1089"	"DUSP16"	13
"1090"	"DUSP18"	4
"1091"	"DUSP4"	8
"1092"	"DUSP5"	19
"1093"	"DUSP6"	4
"1094"	"DUSP9"	8
"1095"	"DUT"	4
"1096"	"DVL3"	4
"1097"	"DYM"	16
"1098"	"DYNC1I2"	16
"1099"	"DYNC1LI2"	9
"1100"	"DYNLT1"	16
"1101"	"DYNLT3"	4
"1102"	"DYRK2"	19
"1103"	"EAPP"	4
"1104"	"EBLN2"	14
"1105"	"ECH1"	13
"1106"	"ECHDC1"	3
"1107"	"ECHDC2"	13
"1108"	"ECHDC3"	13
"1109"	"ECHS1"	13
"1110"	"ECI2"	15
"1111"	"ECSIT"	13
"1112"	"ECT2"	4
"1113"	"EDA"	19
"1114"	"EDN1"	3
"1115"	"EDN3"	4
"1116"	"EDNRA"	13
"1117"	"EDNRB"	1
"1118"	"EEF1B2"	12
"1119"	"EEF1G"	16
"1120"	"EFEMP1"	8
"1121"	"EFEMP2"	8
"1122"	"EFHD2"	14
"1123"	"EFNA1"	4
"1124"	"EFNA3"	9
"1125"	"EFNA5"	8
"1126"	"EFNB1"	3
"1127"	"EFNB2"	14
"1128"	"EFNB3"	4
"1129"	"EGFL7"	13
"1130"	"EGR1"	8
"1131"	"EGR2"	8
"1132"	"EHBP1"	4
"1133"	"EHD4"	8
"1134"	"EHF"	18
"1135"	"EHMT2"	4
"1136"	"EIF1B"	4
"1137"	"EIF3C"	3
"1138"	"EIF3J_AS1"	4
"1139"	"EIF3K"	13
"1140"	"EIF4EBP1"	12
"1141"	"EIF4G2"	9
"1142"	"EIF4H"	5
"1143"	"EIF5A"	14
"1144"	"ELF1"	9
"1145"	"ELF3"	4
"1146"	"ELFN1"	4
"1147"	"ELK4"	4
"1148"	"ELL"	3
"1149"	"ELMO1"	3
"1150"	"ELMO2"	16
"1151"	"ELMSAN1"	4
"1152"	"ELN"	3
"1153"	"ELOVL5"	19
"1154"	"ELOVL6"	16
"1155"	"ELOVL7"	12
"1156"	"EMB"	13
"1157"	"EMID1"	19
"1158"	"EMILIN1"	9
"1159"	"EML3"	16
"1160"	"EMP3"	3
"1161"	"ENAH"	9
"1162"	"ENC1"	13
"1163"	"ENDOD1"	4
"1164"	"ENDOV"	4
"1165"	"ENO1"	13
"1166"	"ENPP7"	19
"1167"	"ENTPD5"	9
"1168"	"ENTPD6"	9
"1169"	"EP400"	5
"1170"	"EPAS1"	9
"1171"	"EPB41"	13
"1172"	"EPB41L2"	4
"1173"	"EPB41L4A"	9
"1174"	"EPB41L4A_AS1"	13
"1175"	"EPC1"	1
"1176"	"EPC2"	9
"1177"	"EPHA2"	9
"1178"	"EPHA4"	8
"1179"	"EPHA6"	4
"1180"	"EPHA7"	9
"1181"	"EPHB2"	3
"1182"	"EPHB3"	4
"1183"	"EPHB4"	4
"1184"	"EPHX1"	19
"1185"	"EPHX2"	13
"1186"	"EPM2AIP1"	4
"1187"	"EPN1"	5
"1188"	"EPOR"	4
"1189"	"EPPK1"	9
"1190"	"EPS8L3"	3
"1191"	"EPSTI1"	12
"1192"	"ERAP1"	19
"1193"	"ERAP2"	19
"1194"	"ERBB2"	4
"1195"	"ERBB3"	4
"1196"	"EREG"	12
"1197"	"ERI3"	16
"1198"	"ERICH4"	6
"1199"	"ERLIN1"	14
"1200"	"ERMP1"	16
"1201"	"ERP27"	9
"1202"	"ERP29"	9
"1203"	"ERRFI1"	8
"1204"	"ERV3_1"	4
"1205"	"ESPN"	4
"1206"	"ESRP1"	16
"1207"	"ESRP2"	9
"1208"	"ESRRG"	13
"1209"	"ESYT1"	16
"1210"	"ETFB"	13
"1211"	"ETHE1"	4
"1212"	"ETS2"	9
"1213"	"ETV1"	4
"1214"	"ETV4"	10
"1215"	"ETV5"	16
"1216"	"ETV6"	9
"1217"	"EVA1B"	9
"1218"	"EVPL"	7
"1219"	"EXD3"	12
"1220"	"EXOC3L4"	13
"1221"	"EXOC4"	16
"1222"	"EXOC7"	4
"1223"	"EXOSC6"	5
"1224"	"EXPH5"	4
"1225"	"EXT1"	5
"1226"	"EXTL2"	4
"1227"	"EYA3"	9
"1228"	"F10"	19
"1229"	"F2"	9
"1230"	"F2R"	13
"1231"	"F2RL1"	4
"1232"	"F7"	19
"1233"	"F8A1"	9
"1234"	"FA2H"	3
"1235"	"FAAH"	16
"1236"	"FABP1"	13
"1237"	"FABP2"	2
"1238"	"FABP3"	4
"1239"	"FABP5"	13
"1240"	"FABP6"	19
"1241"	"FADS1"	16
"1242"	"FAH"	13
"1243"	"FAIM"	4
"1244"	"FAM101A"	9
"1245"	"FAM104B"	16
"1246"	"FAM105A"	16
"1247"	"FAM110A"	19
"1248"	"FAM110B"	4
"1249"	"FAM114A1"	16
"1250"	"FAM117B"	3
"1251"	"FAM127A"	16
"1252"	"FAM127B"	9
"1253"	"FAM127C"	4
"1254"	"FAM129B"	3
"1255"	"FAM132A"	19
"1256"	"FAM134A"	9
"1257"	"FAM134B"	8
"1258"	"FAM13A"	12
"1259"	"FAM151A"	13
"1260"	"FAM160A2"	4
"1261"	"FAM161A"	4
"1262"	"FAM162A"	14
"1263"	"FAM162B"	12
"1264"	"FAM168A"	4
"1265"	"FAM171A1"	4
"1266"	"FAM174B"	16
"1267"	"FAM177A1"	4
"1268"	"FAM184B"	3
"1269"	"FAM189B"	5
"1270"	"FAM195A"	13
"1271"	"FAM195B"	16
"1272"	"FAM198B"	15
"1273"	"FAM20A"	19
"1274"	"FAM20C"	19
"1275"	"FAM215B"	9
"1276"	"FAM217B"	13
"1277"	"FAM219B"	9
"1278"	"FAM221A"	19
"1279"	"FAM229A"	3
"1280"	"FAM229B"	4
"1281"	"FAM234A"	3
"1282"	"FAM35A"	19
"1283"	"FAM3B"	13
"1284"	"FAM3C"	8
"1285"	"FAM3D"	15
"1286"	"FAM45A"	9
"1287"	"FAM50B"	16
"1288"	"FAM53C"	5
"1289"	"FAM60A"	4
"1290"	"FAM63B"	4
"1291"	"FAM64A"	4
"1292"	"FAM73A"	9
"1293"	"FAM83D"	4
"1294"	"FAM84A"	4
"1295"	"FAM89B"	16
"1296"	"FAM96A"	13
"1297"	"FANCL"	1
"1298"	"FAR2"	16
"1299"	"FARP1"	4
"1300"	"FAXDC2"	4
"1301"	"FBL"	14
"1302"	"FBLIM1"	4
"1303"	"FBLN1"	4
"1304"	"FBN2"	4
"1305"	"FBN3"	4
"1306"	"FBP1"	11
"1307"	"FBRSL1"	9
"1308"	"FBXL15"	19
"1309"	"FBXL2"	9
"1310"	"FBXL6"	3
"1311"	"FBXO17"	12
"1312"	"FBXO2"	12
"1313"	"FBXO32"	16
"1314"	"FBXO44"	13
"1315"	"FBXO6"	19
"1316"	"FBXO9"	19
"1317"	"FBXW11"	9
"1318"	"FBXW7"	5
"1319"	"FCGBP"	19
"1320"	"FCGR2A"	7
"1321"	"FCGRT"	5
"1322"	"FCHO1"	7
"1323"	"FDFT1"	4
"1324"	"FDX1"	13
"1325"	"FENDRR"	9
"1326"	"FERMT1"	19
"1327"	"FERMT2"	3
"1328"	"FERMT3"	19
"1329"	"FGA"	12
"1330"	"FGB"	2
"1331"	"FGD5_AS1"	9
"1332"	"FGF13"	4
"1333"	"FGF23"	19
"1334"	"FGF7"	4
"1335"	"FGF9"	8
"1336"	"FGFR1"	4
"1337"	"FGFR2"	8
"1338"	"FGFR4"	4
"1339"	"FGFRL1"	16
"1340"	"FGG"	2
"1341"	"FHIT"	19
"1342"	"FHL1"	5
"1343"	"FHL2"	1
"1344"	"FIGN"	4
"1345"	"FILIP1L"	12
"1346"	"FKBP11"	2
"1347"	"FKBP14"	16
"1348"	"FKBP1A"	9
"1349"	"FKBP1B"	15
"1350"	"FKBP1C"	7
"1351"	"FKBP4"	14
"1352"	"FKBP7"	4
"1353"	"FKBP9"	8
"1354"	"FKRP"	3
"1355"	"FLCN"	19
"1356"	"FLII"	4
"1357"	"FLJ37453"	9
"1358"	"FLNA"	8
"1359"	"FLNB"	4
"1360"	"FLRT2"	4
"1361"	"FLRT3"	9
"1362"	"FMNL2"	9
"1363"	"FMO1"	7
"1364"	"FMOD"	19
"1365"	"FN1"	19
"1366"	"FN3KRP"	3
"1367"	"FNBP1"	4
"1368"	"FNBP1L"	9
"1369"	"FNDC3B"	4
"1370"	"FNIP1"	19
"1371"	"FNIP2"	8
"1372"	"FOLH1"	8
"1373"	"FOLR1"	10
"1374"	"FOS"	8
"1375"	"FOSB"	8
"1376"	"FOSL2"	5
"1377"	"FOXA1"	8
"1378"	"FOXA2"	4
"1379"	"FOXD2"	8
"1380"	"FOXD2_AS1"	4
"1381"	"FOXF1"	9
"1382"	"FOXJ1"	1
"1383"	"FOXK1"	16
"1384"	"FOXO1"	9
"1385"	"FOXO3"	3
"1386"	"FOXO4"	3
"1387"	"FOXP1"	9
"1388"	"FOXP2"	4
"1389"	"FOXP4_AS1"	13
"1390"	"FRAS1"	8
"1391"	"FREM2"	16
"1392"	"FRG1"	16
"1393"	"FRMD1"	7
"1394"	"FRMD4A"	4
"1395"	"FRMD4B"	3
"1396"	"FRMD6"	9
"1397"	"FRMD6_AS2"	4
"1398"	"FRRS1L"	8
"1399"	"FRYL"	4
"1400"	"FRZB"	19
"1401"	"FSCN1"	3
"1402"	"FST"	16
"1403"	"FSTL1"	8
"1404"	"FTCD"	19
"1405"	"FTL"	12
"1406"	"FTX"	16
"1407"	"FUBP1"	4
"1408"	"FUCA1"	16
"1409"	"FUCA2"	19
"1410"	"FUOM"	19
"1411"	"FUS"	9
"1412"	"FUT11"	3
"1413"	"FUT2"	19
"1414"	"FXYD1"	4
"1415"	"FXYD2"	3
"1416"	"FXYD3"	8
"1417"	"FXYD5"	12
"1418"	"FXYD6"	8
"1419"	"FYN"	4
"1420"	"FYTTD1"	4
"1421"	"FZD1"	1
"1422"	"FZD2"	4
"1423"	"FZD3"	16
"1424"	"FZD4"	9
"1425"	"FZD7"	16
"1426"	"FZD8"	16
"1427"	"FZR1"	16
"1428"	"G0S2"	12
"1429"	"G2E3"	4
"1430"	"G3BP2"	9
"1431"	"G6PC3"	5
"1432"	"GABARAP"	4
"1433"	"GABARAPL1"	4
"1434"	"GABBR1"	4
"1435"	"GABPB1"	16
"1436"	"GABPB1_AS1"	9
"1437"	"GABRA2"	16
"1438"	"GABRE"	19
"1439"	"GADD45A"	14
"1440"	"GADD45B"	8
"1441"	"GAL"	13
"1442"	"GALE"	13
"1443"	"GALK1"	12
"1444"	"GALM"	12
"1445"	"GALNT2"	16
"1446"	"GALNT3"	9
"1447"	"GALNT7"	9
"1448"	"GALT"	19
"1449"	"GAMT"	13
"1450"	"GAN"	9
"1451"	"GAPDH"	13
"1452"	"GAS2"	9
"1453"	"GAS6"	4
"1454"	"GAS7"	9
"1455"	"GATA4"	13
"1456"	"GATA5"	18
"1457"	"GATA6"	13
"1458"	"GATA6_AS1"	13
"1459"	"GATM"	14
"1460"	"GATM_AS1"	19
"1461"	"GBA2"	14
"1462"	"GBP1"	4
"1463"	"GBP3"	19
"1464"	"GBP4"	3
"1465"	"GCC2"	9
"1466"	"GCH1"	19
"1467"	"GCHFR"	12
"1468"	"GCNT1"	7
"1469"	"GCNT2"	12
"1470"	"GCNT4"	13
"1471"	"GDA"	19
"1472"	"GDAP1"	1
"1473"	"GDF11"	8
"1474"	"GDF15"	19
"1475"	"GDI1"	4
"1476"	"GDPD2"	1
"1477"	"GDPD5"	4
"1478"	"GFER"	19
"1479"	"GFOD2"	16
"1480"	"GFPT1"	9
"1481"	"GFRA1"	5
"1482"	"GGA1"	16
"1483"	"GGCT"	13
"1484"	"GGH"	4
"1485"	"GGPS1"	9
"1486"	"GGT7"	4
"1487"	"GHRL"	19
"1488"	"GIGYF1"	9
"1489"	"GIPC1"	4
"1490"	"GIPC2"	13
"1491"	"GJA1"	18
"1492"	"GJB1"	9
"1493"	"GJB2"	9
"1494"	"GJC1"	4
"1495"	"GK"	12
"1496"	"GK5"	13
"1497"	"GKAP1"	4
"1498"	"GLA"	19
"1499"	"GLDC"	19
"1500"	"GLG1"	8
"1501"	"GLI3"	4
"1502"	"GLIPR1"	9
"1503"	"GLIPR2"	4
"1504"	"GLIS2"	9
"1505"	"GLIS3"	8
"1506"	"GLMP"	19
"1507"	"GLRX"	19
"1508"	"GLRX5"	5
"1509"	"GLS"	18
"1510"	"GLT8D1"	16
"1511"	"GLTP"	4
"1512"	"GLTPD2"	12
"1513"	"GLTSCR1L"	19
"1514"	"GLUD1"	18
"1515"	"GLUL"	4
"1516"	"GLYCTK"	13
"1517"	"GLYR1"	9
"1518"	"GMDS"	13
"1519"	"GMNN"	15
"1520"	"GNA11"	19
"1521"	"GNAI2"	4
"1522"	"GNAI3"	16
"1523"	"GNAQ"	16
"1524"	"GNB2L1"	13
"1525"	"GNG11"	19
"1526"	"GNG4"	11
"1527"	"GNG5"	4
"1528"	"GNG7"	16
"1529"	"GNL1"	3
"1530"	"GNPDA1"	6
"1531"	"GNS"	11
"1532"	"GOLGA4"	13
"1533"	"GOLGA5"	4
"1534"	"GOLGA7"	16
"1535"	"GOLIM4"	4
"1536"	"GOLM1"	8
"1537"	"GOLPH3"	9
"1538"	"GOLT1A"	6
"1539"	"GOLT1B"	9
"1540"	"GOSR2"	13
"1541"	"GPA33"	3
"1542"	"GPAA1"	3
"1543"	"GPAT3"	19
"1544"	"GPATCH4"	14
"1545"	"GPBP1"	9
"1546"	"GPBP1L1"	16
"1547"	"GPC1"	8
"1548"	"GPC2"	4
"1549"	"GPC3"	10
"1550"	"GPC5"	1
"1551"	"GPC6"	4
"1552"	"GPD1"	12
"1553"	"GPI"	13
"1554"	"GPM6B"	16
"1555"	"GPR137"	9
"1556"	"GPR157"	19
"1557"	"GPR160"	19
"1558"	"GPR161"	4
"1559"	"GPR173"	9
"1560"	"GPR20"	16
"1561"	"GPR82"	9
"1562"	"GPRC5A"	8
"1563"	"GPRC5C"	4
"1564"	"GPRIN3"	13
"1565"	"GPSM1"	9
"1566"	"GPSM2"	16
"1567"	"GPSM3"	16
"1568"	"GPT2"	8
"1569"	"GPX1"	13
"1570"	"GPX2"	8
"1571"	"GPX3"	4
"1572"	"GPX4"	12
"1573"	"GPX7"	5
"1574"	"GPX8"	9
"1575"	"GRAMD1A"	4
"1576"	"GRAMD3"	4
"1577"	"GRB14"	4
"1578"	"GRB7"	16
"1579"	"GRINA"	6
"1580"	"GRIPAP1"	16
"1581"	"GRK5"	13
"1582"	"GRK6"	16
"1583"	"GRN"	16
"1584"	"GSDMD"	13
"1585"	"GSKIP"	4
"1586"	"GSN"	9
"1587"	"GSS"	9
"1588"	"GSTA1"	2
"1589"	"GSTA2"	12
"1590"	"GSTK1"	13
"1591"	"GSTM3"	19
"1592"	"GSTM4"	13
"1593"	"GSTM5"	5
"1594"	"GSTO1"	12
"1595"	"GSTO2"	19
"1596"	"GTF2A2"	16
"1597"	"GTF2H2"	16
"1598"	"GTF2H2C"	5
"1599"	"GTF2I"	16
"1600"	"GTF2IRD2"	4
"1601"	"GTF2IRD2B"	16
"1602"	"GTSE1"	4
"1603"	"GUCA2A"	19
"1604"	"GUCA2B"	13
"1605"	"GUCY1A2"	4
"1606"	"GUCY1A3"	4
"1607"	"GUCY2C"	12
"1608"	"GUK1"	19
"1609"	"GULP1"	8
"1610"	"GUSB"	9
"1611"	"GYG1"	13
"1612"	"GYG2"	4
"1613"	"GYPC"	5
"1614"	"H1F0"	8
"1615"	"H1FX"	18
"1616"	"H2AFJ"	15
"1617"	"H2AFV"	9
"1618"	"H2AFX"	4
"1619"	"H2AFY2"	9
"1620"	"H3F3A"	4
"1621"	"H3F3B"	4
"1622"	"HAAO"	13
"1623"	"HABP2"	12
"1624"	"HACD1"	19
"1625"	"HACD3"	13
"1626"	"HADH"	12
"1627"	"HADHB"	19
"1628"	"HAGHL"	13
"1629"	"HAGLR"	4
"1630"	"HAGLROS"	16
"1631"	"HAND1"	4
"1632"	"HAPLN3"	3
"1633"	"HBA1"	12
"1634"	"HBA2"	12
"1635"	"HBB"	14
"1636"	"HBG1"	19
"1637"	"HBG2"	12
"1638"	"HBP1"	4
"1639"	"HBZ"	14
"1640"	"HCG11"	4
"1641"	"HCST"	7
"1642"	"HDAC1"	9
"1643"	"HDAC5"	4
"1644"	"HDAC6"	4
"1645"	"HDDC3"	5
"1646"	"HDGF"	3
"1647"	"HDHD3"	14
"1648"	"HEBP1"	12
"1649"	"HEBP2"	3
"1650"	"HECTD2"	4
"1651"	"HELLS"	9
"1652"	"HENMT1"	4
"1653"	"HEPACAM2"	8
"1654"	"HEPH"	16
"1655"	"HERC2"	9
"1656"	"HERPUD1"	3
"1657"	"HERPUD2"	9
"1658"	"HES1"	8
"1659"	"HES4"	4
"1660"	"HES6"	11
"1661"	"HEXA"	19
"1662"	"HEXB"	19
"1663"	"HEXIM1"	3
"1664"	"HEXIM2"	19
"1665"	"HID1"	19
"1666"	"HIF3A"	8
"1667"	"HIGD1A"	4
"1668"	"HINT3"	7
"1669"	"HIPK2"	9
"1670"	"HIRIP3"	5
"1671"	"HIST1H1A"	9
"1672"	"HIST1H1C"	4
"1673"	"HIST1H1D"	3
"1674"	"HIST1H2AC"	4
"1675"	"HIST1H2AE"	1
"1676"	"HIST1H2BD"	16
"1677"	"HIST1H2BG"	8
"1678"	"HIST1H2BH"	4
"1679"	"HIST1H2BJ"	4
"1680"	"HIST1H2BN"	1
"1681"	"HIST1H4C"	19
"1682"	"HIST1H4E"	4
"1683"	"HIST1H4H"	1
"1684"	"HIST1H4J"	4
"1685"	"HIST2H2AA4"	7
"1686"	"HIST2H2AC"	16
"1687"	"HIST2H2BE"	8
"1688"	"HIST3H2A"	9
"1689"	"HJURP"	9
"1690"	"HK1"	4
"1691"	"HK2"	4
"1692"	"HLA_A"	6
"1693"	"HLA_B"	11
"1694"	"HLA_C"	11
"1695"	"HLA_DPA1"	9
"1696"	"HLA_DQB1"	4
"1697"	"HLA_DRA"	5
"1698"	"HLA_DRB1"	7
"1699"	"HLA_E"	1
"1700"	"HLX"	4
"1701"	"HMBS"	5
"1702"	"HMCN2"	19
"1703"	"HMG20B"	4
"1704"	"HMGA1"	13
"1705"	"HMGA2"	8
"1706"	"HMGB2"	4
"1707"	"HMGB3"	1
"1708"	"HMGCL"	19
"1709"	"HMGCR"	9
"1710"	"HMGCS1"	19
"1711"	"HMGCS2"	8
"1712"	"HMGN1"	16
"1713"	"HMGN2"	9
"1714"	"HMGXB3"	5
"1715"	"HMMR"	9
"1716"	"HMOX1"	19
"1717"	"HN1L"	3
"1718"	"HNF1B"	9
"1719"	"HNF4A"	14
"1720"	"HNF4G"	19
"1721"	"HNMT"	9
"1722"	"HNRNPA0"	4
"1723"	"HNRNPA1"	9
"1724"	"HNRNPA1L2"	4
"1725"	"HNRNPH1"	3
"1726"	"HNRNPH3"	16
"1727"	"HNRNPL"	4
"1728"	"HNRNPUL1"	9
"1729"	"HOMER3"	4
"1730"	"HOOK1"	16
"1731"	"HOOK3"	4
"1732"	"HOTAIRM1"	4
"1733"	"HOXA10"	10
"1734"	"HOXA3"	8
"1735"	"HOXA5"	10
"1736"	"HOXA6"	8
"1737"	"HOXA7"	8
"1738"	"HOXA9"	10
"1739"	"HOXA_AS3"	4
"1740"	"HOXB13"	7
"1741"	"HOXB2"	8
"1742"	"HOXB3"	8
"1743"	"HOXB4"	4
"1744"	"HOXB5"	8
"1745"	"HOXB6"	10
"1746"	"HOXB7"	8
"1747"	"HOXB8"	4
"1748"	"HOXC11"	16
"1749"	"HOXC6"	8
"1750"	"HOXC8"	8
"1751"	"HOXC9"	4
"1752"	"HOXD1"	8
"1753"	"HOXD4"	4
"1754"	"HOXD8"	7
"1755"	"HP1BP3"	16
"1756"	"HPGD"	13
"1757"	"HPRT1"	13
"1758"	"HPS1"	13
"1759"	"HPS3"	13
"1760"	"HRAS"	3
"1761"	"HRAT92"	19
"1762"	"HRSP12"	13
"1763"	"HS1BP3"	19
"1764"	"HS3ST1"	9
"1765"	"HS6ST2"	9
"1766"	"HSD11B1L"	9
"1767"	"HSD17B11"	14
"1768"	"HSD17B14"	12
"1769"	"HSD17B2"	12
"1770"	"HSP90AA1"	19
"1771"	"HSP90B1"	13
"1772"	"HSPA13"	4
"1773"	"HSPA1A"	10
"1774"	"HSPA1B"	8
"1775"	"HSPA2"	4
"1776"	"HSPA6"	1
"1777"	"HSPA8"	19
"1778"	"HSPB1"	4
"1779"	"HSPD1"	13
"1780"	"HSPE1"	19
"1781"	"HSPG2"	4
"1782"	"HTATIP2"	19
"1783"	"HTRA1"	19
"1784"	"HYAL1"	16
"1785"	"HYAL2"	4
"1786"	"HYLS1"	9
"1787"	"HYOU1"	19
"1788"	"HYPK"	16
"1789"	"ICA1"	3
"1790"	"ICA1L"	16
"1791"	"ICK"	19
"1792"	"ID2"	3
"1793"	"ID3"	19
"1794"	"ID4"	4
"1795"	"IDH1"	4
"1796"	"IDH2"	9
"1797"	"IDH3A"	12
"1798"	"IDH3B"	19
"1799"	"IER2"	8
"1800"	"IER3"	8
"1801"	"IER3IP1"	9
"1802"	"IER5"	4
"1803"	"IFI16"	11
"1804"	"IFI27L2"	9
"1805"	"IFI35"	13
"1806"	"IFIT3"	19
"1807"	"IFIT5"	13
"1808"	"IFITM1"	3
"1809"	"IFITM2"	4
"1810"	"IFITM3"	3
"1811"	"IFNAR2"	19
"1812"	"IFNGR1"	19
"1813"	"IFNGR2"	16
"1814"	"IFRD1"	9
"1815"	"IFT122"	16
"1816"	"IFT22"	9
"1817"	"IFT57"	5
"1818"	"IFT74"	4
"1819"	"IFT81"	4
"1820"	"IGDCC3"	8
"1821"	"IGF1R"	4
"1822"	"IGF2"	10
"1823"	"IGF2BP2"	4
"1824"	"IGFBP2"	20
"1825"	"IGFBP3"	9
"1826"	"IGFBP4"	9
"1827"	"IGFBP5"	3
"1828"	"IGFBP6"	1
"1829"	"IGFBP7"	13
"1830"	"IGSF1"	9
"1831"	"IGSF23"	19
"1832"	"IGSF3"	4
"1833"	"IGSF8"	16
"1834"	"IGSF9"	19
"1835"	"IHH"	8
"1836"	"IK"	3
"1837"	"IKBIP"	5
"1838"	"IL17RC"	9
"1839"	"IL17RE"	3
"1840"	"IL27RA"	19
"1841"	"IL2RG"	9
"1842"	"IL32"	11
"1843"	"IL6ST"	9
"1844"	"ILDR1"	7
"1845"	"ILF2"	9
"1846"	"ILF3_AS1"	16
"1847"	"ILK"	9
"1848"	"ILKAP"	16
"1849"	"IMMP1L"	4
"1850"	"IMP3"	13
"1851"	"IMPA2"	4
"1852"	"IMPAD1"	9
"1853"	"IMPDH1"	3
"1854"	"IMPDH2"	14
"1855"	"INADL"	9
"1856"	"INAFM1"	9
"1857"	"INF2"	9
"1858"	"ING3"	16
"1859"	"ING4"	4
"1860"	"INO80B"	9
"1861"	"INPP4A"	9
"1862"	"INPP5K"	9
"1863"	"INSM1"	1
"1864"	"INSR"	4
"1865"	"IP6K2"	4
"1866"	"IQCA1"	16
"1867"	"IQCC"	3
"1868"	"IQCK"	4
"1869"	"IQGAP1"	4
"1870"	"IQGAP2"	13
"1871"	"IRAK1BP1"	4
"1872"	"IRF1"	19
"1873"	"IRF2BP1"	5
"1874"	"IRF2BPL"	3
"1875"	"IRF7"	4
"1876"	"IRF8"	5
"1877"	"IRGQ"	5
"1878"	"IRS1"	8
"1879"	"IRS2"	4
"1880"	"ISG15"	19
"1881"	"ISX"	13
"1882"	"ISYNA1"	8
"1883"	"ITGA1"	13
"1884"	"ITGA2B"	7
"1885"	"ITGAV"	16
"1886"	"ITGB1"	9
"1887"	"ITGB1BP1"	5
"1888"	"ITGB4"	16
"1889"	"ITGB6"	4
"1890"	"ITGB8"	16
"1891"	"ITM2A"	4
"1892"	"ITM2C"	10
"1893"	"ITPK1"	19
"1894"	"ITPR2"	5
"1895"	"IVNS1ABP"	9
"1896"	"JAG1"	4
"1897"	"JKAMP"	1
"1898"	"JMJD8"	5
"1899"	"JMY"	9
"1900"	"JRKL"	9
"1901"	"JUN"	8
"1902"	"JUNB"	8
"1903"	"JUND"	4
"1904"	"JUP"	16
"1905"	"KANK1"	19
"1906"	"KANK2"	16
"1907"	"KANSL1_AS1"	9
"1908"	"KANSL2"	1
"1909"	"KARS"	5
"1910"	"KAT6B"	9
"1911"	"KAT7"	4
"1912"	"KATNBL1"	9
"1913"	"KCMF1"	9
"1914"	"KCNIP2"	19
"1915"	"KCNJ12"	19
"1916"	"KCNJ16"	5
"1917"	"KCNK1"	9
"1918"	"KCNK5"	13
"1919"	"KCNK6"	9
"1920"	"KCNMB1"	3
"1921"	"KCNN1"	4
"1922"	"KCNN4"	8
"1923"	"KCNQ1OT1"	4
"1924"	"KCTD1"	4
"1925"	"KCTD10"	4
"1926"	"KCTD12"	2
"1927"	"KCTD17"	9
"1928"	"KCTD3"	13
"1929"	"KDELC2"	3
"1930"	"KDM3A"	3
"1931"	"KDM4B"	4
"1932"	"KDM5B"	8
"1933"	"KDM6A"	9
"1934"	"KDM6B"	4
"1935"	"KDSR"	16
"1936"	"KHDRBS2"	3
